aedrug_id,Company,Product,metric_type,units,freq,metric_value,metric_key
4047,Valeant Pharmaceuticals International,Macugen,product_sales,usd_mm,YEAR,10.300,2012-12-31
7609,Perrigo Company,Ibuprofen PM,product_sales,usd_mm,YEAR,10.300,2012-12-31
6788,Novartis,Bufferin,product_sales,usd_mm,YEAR,10.290,2012-12-31
6776,Teva Pharmaceutical Industries,Ropinirole,product_sales,usd_mm,YEAR,10.258,2012-12-31
6611,Lumara Health,Makena,product_sales,usd_mm,YEAR,10.164,2012-12-31
5413,Teva Pharmaceutical Industries,Alendronate,product_sales,usd_mm,YEAR,10.120,2012-12-31
606,Bayer,Angeliq,product_sales,usd_mm,YEAR,10.000,2012-12-31
3591,Forest Laboratories,Infasurf,product_sales,usd_mm,YEAR,10.000,2012-12-31
7303,Forest Laboratories,Theochron,product_sales,usd_mm,YEAR,10.000,2012-12-31
357,Mylan,Albuterol,product_sales,usd_mm,YEAR,10.000,2012-12-31
795,Mylan,Atenolol,product_sales,usd_mm,YEAR,10.000,2012-12-31
1732,Mylan,Clozapine,product_sales,usd_mm,YEAR,10.000,2012-12-31
3945,Mylan,Lisinopril,product_sales,usd_mm,YEAR,10.000,2012-12-31
1804,Mylan,Tamoxifen Citrate,product_sales,usd_mm,YEAR,10.000,2012-12-31
169,Mylan,AccuNeb,product_sales,usd_mm,YEAR,10.000,2012-12-31
7202,Teva Pharmaceutical Industries,Cryselle,product_sales,usd_mm,YEAR,10.000,2012-12-31
2575,Teva Pharmaceutical Industries,Enpresse,product_sales,usd_mm,YEAR,10.000,2012-12-31
795,AstraZeneca,Tenormin,product_sales,usd_mm,YEAR,10.000,2012-12-31
46,Actavis,BACC,product_sales,usd_mm,YEAR,10.000,2012-12-31
1823,Actavis,Condylox,product_sales,usd_mm,YEAR,10.000,2012-12-31
1862,Actavis,Cordran,product_sales,usd_mm,YEAR,10.000,2012-12-31
5614,Actavis,Tri-Norinyl,product_sales,usd_mm,YEAR,10.000,2012-12-31
4535,Actavis,Tramadol,product_sales,usd_mm,YEAR,10.000,2012-12-31
1486,Actavis,Cefuroxime Axetil,product_sales,usd_mm,YEAR,10.000,2012-12-31
7233,Actavis,Nitrofurantoin,product_sales,usd_mm,YEAR,10.000,2012-12-31
8429,Actavis,Reclipsen,product_sales,usd_mm,YEAR,10.000,2012-12-31
2382,Actavis,Vestura,product_sales,usd_mm,YEAR,10.000,2012-12-31
6812,Pfizer,Oxecta,product_sales,usd_mm,YEAR,10.000,2012-12-31
2433,IMPAX Laboratories,Minocycline Hydrochloride ER,product_sales,usd_mm,YEAR,10.000,2012-12-31
1372,Hospira,Fluconazole,product_sales,usd_mm,YEAR,10.000,2012-12-31
749,Depomed,Zipsor,product_sales,usd_mm,YEAR,9.835,2012-12-31
1433,Sigma-Tau Group,Carnitor,product_sales,usd_mm,YEAR,9.781,2012-12-31
7829,Intercell,Ixiaro,product_sales,usd_mm,YEAR,9.772,2012-12-31
1824,Astellas Pharma,Vaprisol,product_sales,usd_mm,YEAR,9.678,2012-12-31
3770,Actavis,Levetiracetam,product_sales,usd_mm,YEAR,9.678,2012-12-31
2688,Pfizer,Menest,product_sales,usd_mm,YEAR,9.653,2012-12-31
5284,Acorda Therapeutics,Zanaflex (capsules),product_sales,usd_mm,YEAR,9.600,2012-12-31
5909,Recordati,Carbaglu,product_sales,usd_mm,YEAR,9.515,2012-12-31
7608,GlaxoSmithKline,Cervarix,product_sales,usd_mm,YEAR,9.501,2012-12-31
3444,GlaxoSmithKline,Hycamtin,product_sales,usd_mm,YEAR,9.501,2012-12-31
5075,GlaxoSmithKline,Relenza,product_sales,usd_mm,YEAR,9.501,2012-12-31
7677,Meda,Dymista,product_sales,usd_mm,YEAR,9.455,2012-12-31
7319,Medicis Pharmaceutical,MetroGel-Vaginal,product_sales,usd_mm,YEAR,9.454,2012-12-31
3826,Cumberland Pharmaceuticals,Kristalose,product_sales,usd_mm,YEAR,9.430,2012-12-31
580,Valeant Pharmaceuticals International,Vasotec,product_sales,usd_mm,YEAR,9.400,2012-12-31
5231,Teva Pharmaceutical Industries,Seasonique,product_sales,usd_mm,YEAR,9.378,2012-12-31
514,AstraZeneca,Ethyol,product_sales,usd_mm,YEAR,9.311,2012-12-31
2367,Novartis,Adoxa,product_sales,usd_mm,YEAR,9.307,2012-12-31
5811,IMPAX Laboratories,Bupropion XL,product_sales,usd_mm,YEAR,9.250,2012-12-31
2434,Mylan,Triamterene/HCTZ,product_sales,usd_mm,YEAR,9.200,2012-12-31
677,Mylan,Lisinopril & HCTZ,product_sales,usd_mm,YEAR,9.200,2012-12-31
5754,QLT,Visudyne,product_sales,usd_mm,YEAR,9.105,2012-12-31
8459,Fougera Pharmaceuticals,Keralac,product_sales,usd_mm,YEAR,9.045,2012-12-31
7160,Sanofi,Aubagio,product_sales,usd_mm,YEAR,9.001,2012-12-31
7824,Johnson & Johnson,Vivotif/Vivotif L,product_sales,usd_mm,YEAR,9.000,2012-12-31
980,Bristol-Myers Squibb,Nulojix,product_sales,usd_mm,YEAR,9.000,2012-12-31
3999,Forest Laboratories,Lorcet,product_sales,usd_mm,YEAR,9.000,2012-12-31
4877,Teva Pharmaceutical Industries,Portia,product_sales,usd_mm,YEAR,9.000,2012-12-31
693,Actavis,Azurette,product_sales,usd_mm,YEAR,9.000,2012-12-31
5429,Par Pharmaceutical Companies,Methimazole,product_sales,usd_mm,YEAR,9.000,2012-12-31
1303,Par Pharmaceutical Companies,Cabergoline,product_sales,usd_mm,YEAR,9.000,2012-12-31
3031,Hospira,Tazicef,product_sales,usd_mm,YEAR,9.000,2012-12-31
126,Hospira,Clindamycin Phosphate,product_sales,usd_mm,YEAR,9.000,2012-12-31
4621,GlaxoSmithKline,Zofran,product_sales,usd_mm,YEAR,8.973,2012-12-31
1870,Mylan,Amlodipine,product_sales,usd_mm,YEAR,8.900,2012-12-31
543,Par Pharmaceutical Companies,Amlodipine & Benazepril,product_sales,usd_mm,YEAR,8.896,2012-12-31
7592,Pfizer,Elelyso,product_sales,usd_mm,YEAR,8.860,2012-12-31
4621,Dr. Reddy's Laboratories,Ondansetron,product_sales,usd_mm,YEAR,8.836,2012-12-31
948,Mylan,Nisoldipine ER,product_sales,usd_mm,YEAR,8.805,2012-12-31
1125,Sagent Pharmaceuticals,Azithromycin,product_sales,usd_mm,YEAR,8.800,2012-12-31
2140,Sigma-Tau Group,DepoCyt,product_sales,usd_mm,YEAR,8.789,2012-12-31
7577,Insys Therapeutics,Subsys,product_sales,usd_mm,YEAR,8.600,2012-12-31
7004,Warner Chilcott,Ovcon/Femcon,product_sales,usd_mm,YEAR,8.594,2012-12-31
5983,Actavis,Ella,product_sales,usd_mm,YEAR,8.500,2012-12-31
2758,Lumara Health,Evamist,product_sales,usd_mm,YEAR,8.481,2012-12-31
3890,Perrigo Company,Levocetirizine Dihydrochloride,product_sales,usd_mm,YEAR,8.443,2012-12-31
1303,Actavis,Dostinex,product_sales,usd_mm,YEAR,8.400,2012-12-31
2433,Teva Pharmaceutical Industries,Minocycline,product_sales,usd_mm,YEAR,8.260,2012-12-31
5788,Bausch + Lomb,Vitrase,product_sales,usd_mm,YEAR,8.223,2012-12-31
7213,Mylan,Diltiazem Hydrochloride ER,product_sales,usd_mm,YEAR,8.213,2012-12-31
2130,Mylan,Divalproex Sodium,product_sales,usd_mm,YEAR,8.075,2012-12-31
359,Mylan,DuoNeb,product_sales,usd_mm,YEAR,8.000,2012-12-31
5219,Teva Pharmaceutical Industries,Diazepam,product_sales,usd_mm,YEAR,8.000,2012-12-31
8428,Teva Pharmaceutical Industries,Velivet,product_sales,usd_mm,YEAR,8.000,2012-12-31
2229,Teva Pharmaceutical Industries,Diazepam rectal gel,product_sales,usd_mm,YEAR,8.000,2012-12-31
7759,Actavis,MonoNessa,product_sales,usd_mm,YEAR,8.000,2012-12-31
5754,Valeant Pharmaceuticals International,Visudyne,product_sales,usd_mm,YEAR,8.000,2012-12-31
6297,IMPAX Laboratories,Bupropion SR,product_sales,usd_mm,YEAR,8.000,2012-12-31
667,Warner Chilcott,Sarafem,product_sales,usd_mm,YEAR,8.000,2012-12-31
4621,Hospira,Ondansetron,product_sales,usd_mm,YEAR,8.000,2012-12-31
4934,Sigma-Tau Group,Matulane/Natulan,product_sales,usd_mm,YEAR,7.891,2012-12-31
29,Sagent Pharmaceuticals,Oxaliplatin,product_sales,usd_mm,YEAR,7.800,2012-12-31
2,Teva Pharmaceutical Industries,Alfuzosin ER,product_sales,usd_mm,YEAR,7.763,2012-12-31
2229,Valeant Pharmaceuticals International,Diastat,product_sales,usd_mm,YEAR,7.700,2012-12-31
1,Mylan,Desloratadine,product_sales,usd_mm,YEAR,7.614,2012-12-31
1176,Johnson & Johnson,Razadyne,product_sales,usd_mm,YEAR,7.600,2012-12-31
2848,Mylan,Letrozole,product_sales,usd_mm,YEAR,7.562,2012-12-31
1102,Perrigo Company,Bisacodyl,product_sales,usd_mm,YEAR,7.500,2012-12-31
5333,AngioDynamics,Sotradecol,product_sales,usd_mm,YEAR,7.399,2012-12-31
3198,Hisamitsu Pharmaceutical,Stavzor,product_sales,usd_mm,YEAR,7.330,2012-12-31
727,The Medicines Company,EP-1101,product_sales,usd_mm,YEAR,7.300,2012-12-31
5669,Sagent Pharmaceuticals,Nafcillin,product_sales,usd_mm,YEAR,7.300,2012-12-31
7218,Actavis,Afeditab CR,product_sales,usd_mm,YEAR,7.250,2012-12-31
679,Actavis,Omeprazole DR,product_sales,usd_mm,YEAR,7.250,2012-12-31
7256,Teva Pharmaceutical Industries,Galantamine ER,product_sales,usd_mm,YEAR,7.191,2012-12-31
8459,Novartis,Keralac,product_sales,usd_mm,YEAR,7.139,2012-12-31
46,Orexo,Heliprobe System,product_sales,usd_mm,YEAR,7.135,2012-12-31
3848,Mylan,Latanoprost Ophthalmic,product_sales,usd_mm,YEAR,7.104,2012-12-31
7224,Santarus,Fenoglide,product_sales,usd_mm,YEAR,7.100,2012-12-31
8461,Obagi Medical Products,CLENZIderm M.D.,product_sales,usd_mm,YEAR,7.075,2012-12-31
1176,Actavis,Galantamine,product_sales,usd_mm,YEAR,7.046,2012-12-31
24,Teva Pharmaceutical Industries,Trexall,product_sales,usd_mm,YEAR,7.000,2012-12-31
7724,Teva Pharmaceutical Industries,Tolterodine Tartrate,product_sales,usd_mm,YEAR,7.000,2012-12-31
3736,Actavis,Jolivette,product_sales,usd_mm,YEAR,7.000,2012-12-31
338,Actavis,Citalopram,product_sales,usd_mm,YEAR,7.000,2012-12-31
3822,Valeant Pharmaceuticals International,Lacrisert,product_sales,usd_mm,YEAR,7.000,2012-12-31
801,Hospira,Lorazepam,product_sales,usd_mm,YEAR,7.000,2012-12-31
6060,Actient Pharmaceuticals,Semprex-D,product_sales,usd_mm,YEAR,7.000,2012-12-31
4082,Insys Therapeutics,Dronabinol,product_sales,usd_mm,YEAR,6.900,2012-12-31
2630,Perrigo Company,Ranitidine Hydrochloride,product_sales,usd_mm,YEAR,6.611,2012-12-31
4465,Pfizer,Neosporin,product_sales,usd_mm,YEAR,6.602,2012-12-31
23,Hospira,Levofloxacin,product_sales,usd_mm,YEAR,6.538,2012-12-31
6852,GlaxoSmithKline,Horizant,product_sales,usd_mm,YEAR,6.500,2012-12-31
8434,Pernix Therapeutics,Aldex DM,product_sales,usd_mm,YEAR,6.487,2012-12-31
8472,Pernix Therapeutics,Z-Cof 8 DM,product_sales,usd_mm,YEAR,6.413,2012-12-31
2433,Mylan,Minocycline Hydrochloride,product_sales,usd_mm,YEAR,6.379,2012-12-31
7226,Actavis,Trospium chloride XR,product_sales,usd_mm,YEAR,6.364,2012-12-31
6776,GlaxoSmithKline,Requip,product_sales,usd_mm,YEAR,6.334,2012-12-31
1912,Teva Pharmaceutical Industries,Losartan,product_sales,usd_mm,YEAR,6.333,2012-12-31
17,Valeant Pharmaceuticals International,Mysoline,product_sales,usd_mm,YEAR,6.300,2012-12-31
8434,Pernix Therapeutics,Aldex D,product_sales,usd_mm,YEAR,6.280,2012-12-31
5788,ISTA Pharmaceuticals,Vitrase,product_sales,usd_mm,YEAR,6.277,2012-12-31
1491,Lupin,Cefprozil,product_sales,usd_mm,YEAR,6.253,2012-12-31
8471,Actavis,Tilia,product_sales,usd_mm,YEAR,6.250,2012-12-31
368,Medicis Pharmaceutical,Aldara,product_sales,usd_mm,YEAR,6.083,2012-12-31
4086,Abbott Laboratories,Mavik,product_sales,usd_mm,YEAR,6.000,2012-12-31
5811,Teva Pharmaceutical Industries,Budeprion XL,product_sales,usd_mm,YEAR,6.000,2012-12-31
678,Actavis,Metformin XR,product_sales,usd_mm,YEAR,6.000,2012-12-31
1914,Pfizer,Xeljanz,product_sales,usd_mm,YEAR,6.000,2012-12-31
1734,Par Pharmaceutical Companies,Fluoxetine,product_sales,usd_mm,YEAR,5.907,2012-12-31
8452,Valeant Pharmaceuticals International,Bedoyecta,product_sales,usd_mm,YEAR,5.900,2012-12-31
1075,NitroMed,BiDil,product_sales,usd_mm,YEAR,5.869,2012-12-31
7487,Actavis,Dextromethorphan & Guaifenesin,product_sales,usd_mm,YEAR,5.802,2012-12-31
6122,Novartis,Signifor,product_sales,usd_mm,YEAR,5.750,2012-12-31
5436,Valeant Pharmaceuticals International,Tasmar,product_sales,usd_mm,YEAR,5.700,2012-12-31
852,Sagent Pharmaceuticals,Piperacillin & Tazobactam,product_sales,usd_mm,YEAR,5.700,2012-12-31
1064,AbbVie,Biaxin,product_sales,usd_mm,YEAR,5.699,2012-12-31
3770,Mylan,Levetiracetam,product_sales,usd_mm,YEAR,5.670,2012-12-31
1643,Novartis,Ciloxan,product_sales,usd_mm,YEAR,5.600,2012-12-31
40,Sagent Pharmaceuticals,Vancomycin Hydrochloride,product_sales,usd_mm,YEAR,5.600,2012-12-31
5860,Merck & Co,Zemuron,product_sales,usd_mm,YEAR,5.459,2012-12-31
2247,Actavis,Tenuate,product_sales,usd_mm,YEAR,5.400,2012-12-31
1122,Teva Pharmaceutical Industries,Lamotrigine,product_sales,usd_mm,YEAR,5.390,2012-12-31
40,Akorn,Vancomycin Hydrochloride,product_sales,usd_mm,YEAR,5.300,2012-12-31
2818,GTx,Fareston,product_sales,usd_mm,YEAR,5.284,2012-12-31
14,Akorn,Ephedrine sulfate injection,product_sales,usd_mm,YEAR,5.200,2012-12-31
3354,Nestlé,Helidac,product_sales,usd_mm,YEAR,5.122,2012-12-31
681,Apotex,Paroxetine,product_sales,usd_mm,YEAR,5.004,2012-12-31
1991,Ranbaxy Laboratories,Ganciclovir,product_sales,usd_mm,YEAR,5.001,2012-12-31
5814,Ranbaxy Laboratories,Westcort,product_sales,usd_mm,YEAR,5.001,2012-12-31
5514,Forest Laboratories,Thyrolar,product_sales,usd_mm,YEAR,5.000,2012-12-31
4975,Merck & Co,Proscar,product_sales,usd_mm,YEAR,5.000,2012-12-31
256,Merck & Co,Adalat,product_sales,usd_mm,YEAR,5.000,2012-12-31
4509,Merck & Co,Nimotop,product_sales,usd_mm,YEAR,5.000,2012-12-31
839,Merck & Co,Remeron,product_sales,usd_mm,YEAR,5.000,2012-12-31
4729,Mylan,Bromocriptine mesylate,product_sales,usd_mm,YEAR,5.000,2012-12-31
1372,Mylan,Fluconazole,product_sales,usd_mm,YEAR,5.000,2012-12-31
338,Mylan,Citalopram,product_sales,usd_mm,YEAR,5.000,2012-12-31
105,Mylan,Anagrelide,product_sales,usd_mm,YEAR,5.000,2012-12-31
839,Teva Pharmaceutical Industries,Mirtazapine Tablets,product_sales,usd_mm,YEAR,5.000,2012-12-31
2679,Teva Pharmaceutical Industries,Lithium carbonate,product_sales,usd_mm,YEAR,5.000,2012-12-31
4123,Teva Pharmaceutical Industries,Mefloquine,product_sales,usd_mm,YEAR,5.000,2012-12-31
4162,Teva Pharmaceutical Industries,Pyridostigmine,product_sales,usd_mm,YEAR,5.000,2012-12-31
861,Teva Pharmaceutical Industries,Aygestin,product_sales,usd_mm,YEAR,5.000,2012-12-31
2037,Teva Pharmaceutical Industries,Dextroamphetamine Sulfate,product_sales,usd_mm,YEAR,5.000,2012-12-31
231,Actavis,Actigall,product_sales,usd_mm,YEAR,5.000,2012-12-31
7096,Actavis,Alora,product_sales,usd_mm,YEAR,5.000,2012-12-31
7001,Actavis,Norinyl,product_sales,usd_mm,YEAR,5.000,2012-12-31
6803,Actavis,Nor-QD,product_sales,usd_mm,YEAR,5.000,2012-12-31
192,Actavis,Maxidone,product_sales,usd_mm,YEAR,5.000,2012-12-31
5413,Actavis,Alendronate,product_sales,usd_mm,YEAR,5.000,2012-12-31
389,Pfizer,Cardura,product_sales,usd_mm,YEAR,5.000,2012-12-31
2068,Pfizer,Daypro,product_sales,usd_mm,YEAR,5.000,2012-12-31
1136,Pfizer,Inspra,product_sales,usd_mm,YEAR,5.000,2012-12-31
2940,IMPAX Laboratories,Fludrocortisone acetate,product_sales,usd_mm,YEAR,5.000,2012-12-31
423,IMPAX Laboratories,Fexofenadine & Pseudoephedrine ER,product_sales,usd_mm,YEAR,5.000,2012-12-31
2130,IMPAX Laboratories,Divalproex ER,product_sales,usd_mm,YEAR,5.000,2012-12-31
839,Par Pharmaceutical Companies,Mirtazapine,product_sales,usd_mm,YEAR,5.000,2012-12-31
7842,Par Pharmaceutical Companies,Ribavirin,product_sales,usd_mm,YEAR,5.000,2012-12-31
1317,Par Pharmaceutical Companies,Verapamil ER,product_sales,usd_mm,YEAR,5.000,2012-12-31
492,Par Pharmaceutical Companies,Propranolol ER,product_sales,usd_mm,YEAR,5.000,2012-12-31
3150,Sagent Pharmaceuticals,Gemcitabine,product_sales,usd_mm,YEAR,5.000,2012-12-31
5404,Pfizer,Synercid,product_sales,usd_mm,YEAR,5.000,2012-12-31
483,Par Pharmaceutical Companies,Lovastatin,product_sales,usd_mm,YEAR,4.963,2012-12-31
8424,Shionogi,Cuvposa,product_sales,usd_mm,YEAR,4.905,2012-12-31
7691,Dainippon Sumitomo Pharma,Zetonna,product_sales,usd_mm,YEAR,4.839,2012-12-31
1058,GlaxoSmithKline,Bexxar,product_sales,usd_mm,YEAR,4.828,2012-12-31
7205,Nestlé,Imuran,product_sales,usd_mm,YEAR,4.753,2012-12-31
204,GlaxoSmithKline,Zovirax,product_sales,usd_mm,YEAR,4.751,2012-12-31
8444,Pernix Therapeutics,Pediatex TD,product_sales,usd_mm,YEAR,4.712,2012-12-31
6557,Warner Chilcott,Estrostep,product_sales,usd_mm,YEAR,4.711,2012-12-31
7515,Cangene,Anthrax Immune Globulin (AIG),product_sales,usd_mm,YEAR,4.670,2012-12-31
5933,Pfizer,Bosulif,product_sales,usd_mm,YEAR,4.667,2012-12-31
2247,Actavis,Tenuate Dospan,product_sales,usd_mm,YEAR,4.647,2012-12-31
7296,Teva Pharmaceutical Industries,Seasonale,product_sales,usd_mm,YEAR,4.500,2012-12-31
5564,Sagent Pharmaceuticals,Ampicillin Injection,product_sales,usd_mm,YEAR,4.500,2012-12-31
4150,Nestlé,Mercaptopurine,product_sales,usd_mm,YEAR,4.405,2012-12-31
681,Teva Pharmaceutical Industries,Paroxetine,product_sales,usd_mm,YEAR,4.400,2012-12-31
8450,Valeant Pharmaceuticals International,Dermatix,product_sales,usd_mm,YEAR,4.400,2012-12-31
2130,Teva Pharmaceutical Industries,Divalproex Sodium ER,product_sales,usd_mm,YEAR,4.359,2012-12-31
4132,Lupin,Meloxicam,product_sales,usd_mm,YEAR,4.277,2012-12-31
3210,Akorn,Gentak,product_sales,usd_mm,YEAR,4.200,2012-12-31
8442,Takeda,Flora-Q,product_sales,usd_mm,YEAR,4.125,2012-12-31
3928,Dr. Reddy's Laboratories,Pravastatin,product_sales,usd_mm,YEAR,4.106,2012-12-31
5753,Sagent Pharmaceuticals,Midazolam Injection,product_sales,usd_mm,YEAR,4.100,2012-12-31
233,InterMune,Actimmune,product_sales,usd_mm,YEAR,4.056,2012-12-31
1932,Merck & Co,Crixivan,product_sales,usd_mm,YEAR,4.043,2012-12-31
1647,Perrigo Company,Nicotine polacrilex gum,product_sales,usd_mm,YEAR,4.023,2012-12-31
5153,Ranbaxy Laboratories,Riomet,product_sales,usd_mm,YEAR,4.000,2012-12-31
105,Shire,Agrylin,product_sales,usd_mm,YEAR,4.000,2012-12-31
4401,Teva Pharmaceutical Industries,Revia,product_sales,usd_mm,YEAR,4.000,2012-12-31
4858,AstraZeneca,Plendil,product_sales,usd_mm,YEAR,4.000,2012-12-31
2505,Allergan,Elimite,product_sales,usd_mm,YEAR,4.000,2012-12-31
7231,Actavis,Monodox,product_sales,usd_mm,YEAR,4.000,2012-12-31
7203,Actavis,Ogestrel,product_sales,usd_mm,YEAR,4.000,2012-12-31
6801,Actavis,Nora-BE,product_sales,usd_mm,YEAR,4.000,2012-12-31
1372,Pfizer,Diflucan,product_sales,usd_mm,YEAR,4.000,2012-12-31
5240,Valeant Pharmaceuticals International,Zelapar,product_sales,usd_mm,YEAR,4.000,2012-12-31
1235,Bausch + Lomb,Brimonidine,product_sales,usd_mm,YEAR,4.000,2012-12-31
3444,Sagent Pharmaceuticals,Topotecan Hydrochloride,product_sales,usd_mm,YEAR,4.000,2012-12-31
644,Sagent Pharmaceuticals,Paclitaxel injection,product_sales,usd_mm,YEAR,4.000,2012-12-31
4674,Sagent Pharmaceuticals,Oxacillin,product_sales,usd_mm,YEAR,4.000,2012-12-31
269,Sagent Pharmaceuticals,Adenosine,product_sales,usd_mm,YEAR,4.000,2012-12-31
6816,Meda,Optivar,product_sales,usd_mm,YEAR,4.000,2012-12-31
1797,Novogyne Pharmaceuticals,CombiPatch/Estalis,product_sales,usd_mm,YEAR,3.992,2012-12-31
349,Perrigo Company,Ketotifen Fumarate,product_sales,usd_mm,YEAR,3.900,2012-12-31
3778,Sanofi,Ketek,product_sales,usd_mm,YEAR,3.887,2012-12-31
495,Sanofi,Amaryl,product_sales,usd_mm,YEAR,3.857,2012-12-31
4428,Teva Pharmaceutical Industries,Nasarel/Nasalide,product_sales,usd_mm,YEAR,3.800,2012-12-31
2265,Akorn,Hydromorphone Hydrochloride,product_sales,usd_mm,YEAR,3.800,2012-12-31
5110,Valeant Pharmaceuticals International,Restylane,product_sales,usd_mm,YEAR,3.750,2012-12-31
7212,Par Pharmaceutical Companies,Diltiazem CD,product_sales,usd_mm,YEAR,3.702,2012-12-31
348,Akorn,Ketotifen Fumarate Ophthalmic Solution,product_sales,usd_mm,YEAR,3.700,2012-12-31
1394,NeurogesX,Qutenza,product_sales,usd_mm,YEAR,3.675,2012-12-31
2272,Forest Laboratories,Tiazac,product_sales,usd_mm,YEAR,3.650,2012-12-31
719,Novartis,Aredia,product_sales,usd_mm,YEAR,3.602,2012-12-31
5284,Acorda Therapeutics,Zanaflex,product_sales,usd_mm,YEAR,3.600,2012-12-31
2721,Actavis,Morphine Sulphate,product_sales,usd_mm,YEAR,3.600,2012-12-31
3444,Hospira,Topotecan,product_sales,usd_mm,YEAR,3.600,2012-12-31
693,Merck & Co,Desogen,product_sales,usd_mm,YEAR,3.528,2012-12-31
1139,Actavis,Ibandronate Sodium,product_sales,usd_mm,YEAR,3.407,2012-12-31
2942,Abbott Laboratories,Hytrin,product_sales,usd_mm,YEAR,3.339,2012-12-31
7609,Par Pharmaceutical Companies,Ibuprofen,product_sales,usd_mm,YEAR,3.328,2012-12-31
7590,Corcept Therapeutics,Korlym,product_sales,usd_mm,YEAR,3.307,2012-12-31
6929,Nestlé,Ridaura,product_sales,usd_mm,YEAR,3.304,2012-12-31
2932,IMPAX Laboratories,Tamsulosin,product_sales,usd_mm,YEAR,3.200,2012-12-31
8427,Pernix Therapeutics,Aldex CT,product_sales,usd_mm,YEAR,3.031,2012-12-31
2619,Abbott Laboratories,Teveten,product_sales,usd_mm,YEAR,3.000,2012-12-31
7681,Merck & Co,Juvisync,product_sales,usd_mm,YEAR,3.000,2012-12-31
2073,Teva Pharmaceutical Industries,Desmopressin Acetate Injection,product_sales,usd_mm,YEAR,3.000,2012-12-31
3815,Teva Pharmaceutical Industries,Granisetron IV,product_sales,usd_mm,YEAR,3.000,2012-12-31
2073,Teva Pharmaceutical Industries,Desmopressin Acetate Tablets,product_sales,usd_mm,YEAR,3.000,2012-12-31
3815,Teva Pharmaceutical Industries,Granisetron,product_sales,usd_mm,YEAR,3.000,2012-12-31
2083,IMPAX Laboratories,Demeclocycline,product_sales,usd_mm,YEAR,3.000,2012-12-31
2805,Par Pharmaceutical Companies,Olanzapine ODT,product_sales,usd_mm,YEAR,3.000,2012-12-31
867,Salix Pharmaceuticals,Azasan,product_sales,usd_mm,YEAR,3.000,2012-12-31
5361,Actient Pharmaceuticals,Striant,product_sales,usd_mm,YEAR,3.000,2012-12-31
5429,Pfizer,Tapazole,product_sales,usd_mm,YEAR,3.000,2012-12-31
338,Dr. Reddy's Laboratories,Citalopram,product_sales,usd_mm,YEAR,2.978,2012-12-31
1734,Dr. Reddy's Laboratories,Fluoxetine,product_sales,usd_mm,YEAR,2.959,2012-12-31
23,Mylan,Levofloxacin,product_sales,usd_mm,YEAR,2.915,2012-12-31
8437,Actavis,Zenchent,product_sales,usd_mm,YEAR,2.900,2012-12-31
3441,Halozyme Therapeutics,Hylenex,product_sales,usd_mm,YEAR,2.887,2012-12-31
8456,Access Pharmaceuticals,MuGard,product_sales,usd_mm,YEAR,2.865,2012-12-31
3664,Akorn,Apraclonidine,product_sales,usd_mm,YEAR,2.784,2012-12-31
4319,Forest Laboratories,Monurol,product_sales,usd_mm,YEAR,2.780,2012-12-31
45,Actavis (pre Watson Pharmaceuticals),Gabapentin,product_sales,usd_mm,YEAR,2.761,2012-12-31
5645,Cornerstone Therapeutics,Chlorpheniramine Polistirex & Hydrocodone Polistirex,product_sales,usd_mm,YEAR,2.750,2012-12-31
357,Actavis,Albuterol Sulfate,product_sales,usd_mm,YEAR,2.700,2012-12-31
358,Actavis,Ipratropium & Albuterol,product_sales,usd_mm,YEAR,2.700,2012-12-31
7630,Fougera Pharmaceuticals,Rosula,product_sales,usd_mm,YEAR,2.680,2012-12-31
662,Dr. Reddy's Laboratories,Carvedilol,product_sales,usd_mm,YEAR,2.624,2012-12-31
543,Actavis,Amlodipine Besylate & Benazepril Hydrochloride,product_sales,usd_mm,YEAR,2.600,2012-12-31
3916,Hisamitsu Pharmaceutical,Lithobid,product_sales,usd_mm,YEAR,2.600,2012-12-31
318,Medicure,Aggrastat,product_sales,usd_mm,YEAR,2.592,2012-12-31
2,Mylan,Alfuzosin Hydrochloride,product_sales,usd_mm,YEAR,2.592,2012-12-31
193,Forest Laboratories,Esgic,product_sales,usd_mm,YEAR,2.550,2012-12-31
681,Par Pharmaceutical Companies,Paroxetine,product_sales,usd_mm,YEAR,2.513,2012-12-31
2775,Actavis,Rivastigmine,product_sales,usd_mm,YEAR,2.500,2012-12-31
5867,Valeant Pharmaceuticals International,Ziana,product_sales,usd_mm,YEAR,2.500,2012-12-31
4204,Valeant Pharmaceuticals International,Demser,product_sales,usd_mm,YEAR,2.500,2012-12-31
5928,Valeant Pharmaceuticals International,Zyclara,product_sales,usd_mm,YEAR,2.500,2012-12-31
1232,IMPAX Laboratories,Terbutaline Sulfate,product_sales,usd_mm,YEAR,2.500,2012-12-31
7118,Cangene,Vaccinia Immune Globulin I.V,product_sales,usd_mm,YEAR,2.385,2012-12-31
7053,Merck & Co,Zioptan,product_sales,usd_mm,YEAR,2.351,2012-12-31
4921,Azur Pharma,Prialt,product_sales,usd_mm,YEAR,2.302,2012-12-31
3699,Valeant Pharmaceuticals International,Isordil,product_sales,usd_mm,YEAR,2.200,2012-12-31
1063,Valeant Pharmaceuticals International,Biafine,product_sales,usd_mm,YEAR,2.200,2012-12-31
